arquivo,id_historia,lake,numero,titulo,tabelas,views
mopar.txt,[MOPAR - 23],MOPAR,23,"Assunto: SG Liquidadas - Operações, Desenhos e Cubo - TAMANHO: G",4,3
mopar.txt,[MOPAR - 24],MOPAR,24,Assunto: Claims GCS - TAMANHO: P,1,1
mopar.txt,[MOPAR - 25],MOPAR,25,Assunto: Erros SG - TAMANHO: P,1,1
mopar.txt,[MOPAR - 26],MOPAR,26,"Assunto: User Parameters - Tipos, Anomalias, Estorno, Budget - TAMANHO: G",4,4
mopar.txt,[MOPAR - 27],MOPAR,27,"Assunto: User Parameters - Grupos, Local, Operações, Tesis - TAMANHO: M",4,0
mopar.txt,[MOPAR - 28],MOPAR,28,Assunto: Garantia Revisões DataStage - TAMANHO: P,1,1
mopar.txt,[MOPAR - 29],MOPAR,29,Assunto: IRPV MySQL - TAMANHO: M,3,3
mopar.txt,[MOPAR - 30],MOPAR,30,Assunto: IRPV2 Consolidação - TAMANHO: P,1,1
mopar.txt,[MOPAR - 31],MOPAR,31,Assunto: Red Dealers - TAMANHO: M,2,2
mopar.txt,[MOPAR - 32],MOPAR,32,Assunto: Click - Parte 1 (Armazém e Estoque) - TAMANHO: G,8,2
mopar.txt,[MOPAR - 33],MOPAR,33,"Assunto: Click - Parte 2 (Pedidos, Notas e Faturamento) - TAMANHO: G",8,2
mopar.txt,[MOPAR - 34],MOPAR,34,"Assunto: Click - Parte 3 (Transporte, Viagens e Volumes) - TAMANHO: G",6,4
mopar.txt,[MOPAR - 35],MOPAR,35,Assunto: Click - Parte 4 (Produtos e Estatísticas) - TAMANHO: G,6,2
mopar.txt,[MOPAR - 36],MOPAR,36,Assunto: Click - Parte 5 (Produtos e Estatísticas) - TAMANHO: G,4,4
mopar.txt,[MOPAR - 37],MOPAR,37,Assunto: Click - Parte 5 (Produtos e Estatísticas) - TAMANHO: G,6,3
mopar.txt,[MOPAR - 38],MOPAR,38,Assunto: Click - Parte 6 - TAMANHO: M,4,2
mopar.txt,[MOPAR - 39],MOPAR,39,Assunto: Click - Parte 6 - TAMANHO: P,2,1
rh.txt,[RH - 2],RH,2,Entidade: Vetorh - Cargos e Vínculos - TAMANHO: G,10,0
rh.txt,[RH - 3],RH,3,Entidade: Vetorh - Dados de Colaboradores Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 4],RH,4,Entidade: Vetorh - View PCD - TAMANHO: P,0,1
rh.txt,[RH - 5],RH,5,Entidade: Vetorh - Históricos de Movimentação - TAMANHO: G,10,0
rh.txt,[RH - 6],RH,6,Entidade: Vetorh - Ponto e Jornada Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 7],RH,7,Entidade: Vetorh - Ponto e Jornada Parte 2 - TAMANHO: P,2,0
rh.txt,[RH - 8],RH,8,Entidade: Vetorh - Saúde e Segurança Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 9],RH,9,Entidade: Vetorh - Saúde e Segurança Parte 2 + View Marcações - TAMANHO: P,1,1
rh.txt,[RH - 10],RH,10,Entidade: Vetorh - Saúde e Segurança Parte 3 + Views Acidentes - TAMANHO: G,8,2
rh.txt,[RH - 11],RH,11,Entidade: Vetorh - Medicina do Trabalho Parte 1 - TAMANHO: G,9,0
rh.txt,[RH - 12],RH,12,Entidade:  Vetorh - Views Absenteísmo e Medicina - TAMANHO: P,0,3
rh.txt,[RH - 13],RH,13,Entidade: Vetorh - Treinamento - TAMANHO: G,8,0
rh.txt,[RH - 14],RH,14,Entidade: Vetorh - Views Medicina Analytics - TAMANHO: P,0,2
rh.txt,[RH - 15],RH,15,Entidade: Vetorh - Riscos Ambientais - TAMANHO: G,9,0
rh.txt,[RH - 16],RH,16,Entidade: Vetorh - Tabelas Usuário Parte 1 - TAMANHO: G,7,1
rh.txt,[RH - 17],RH,17,Entidade: Vetorh - Tabelas Usuário Parte 2 + Views Manufacturing - TAMANHO: G,3,4
rh.txt,[RH - 18],RH,18,Entidade: Vetorh - Tabelas Usuário Parte 3 - TAMANHO: G,7,0
rh.txt,[RH - 19],RH,19,Entidade: Vetorh - Tabelas Usuário Parte 4 + Views HRBP - TAMANHO: G,7,3
rh.txt,[RH - 20],RH,20,Entidade: Vetorh - Tabelas Usuário Parte 5 + Views Qualidade - TAMANHO: M,5,1
rh.txt,[RH - 21],RH,21,Entidade: Vetorh - Tabelas Usuário Finais + Views Cross Parte 1 - TAMANHO: G,8,2
rh.txt,[RH - 22],RH,22,Entidade: Vetorh - Views Cross Parte 2 (Dependem de H18-21) - TAMANHO: G,0,10
rh.txt,[RH - 23],RH,23,Entidade: Vetorh - Views People Analytics - TAMANHO: M,0,6
rh.txt,[RH - 24],RH,24,Entidade: Vetorh - Views Medicina e Saúde - TAMANHO: G,0,7
rh.txt,[RH - 25],RH,25,Entidade: Vetorh - Views Segurança e Facilities - TAMANHO: M,0,5
rh.txt,[RH - 26],RH,26,Entidade: Vetorh - Views Manufacturing - TAMANHO: G,0,8
rh.txt,[RH - 27],RH,27,Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,0,8
rh.txt,[RH - 28],RH,28,Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,0,5
rh.txt,[RH - 29],RH,29,Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,0,7
rh.txt,[RH - 30],RH,30,Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,0,9
rh.txt,[RH - 31],RH,31,Entidade: Vetorh R066sit Online - TAMANHO: P,1,0
rh.txt,[RH - 32],RH,32,Entidade: Vetorh R070acc Online - TAMANHO: P,1,0
rh.txt,[RH - 33],RH,33,Entidade: Vetorh R086cat Online - TAMANHO: P,1,0
rh.txt,[RH - 34],RH,34,Entidade: Vetorh R066apu (Sequences) - TAMANHO: P,1,0
rh.txt,[RH - 35],RH,35,Entidade: Vetorh R066sit (Sequences) - TAMANHO: P,1,0
rh.txt,[RH - 36],RH,36,Entidade: ELAW Processos - TAMANHO: M,2,2
rh.txt,[RH - 37],RH,37,Entidade: ELAW Bloqueio - TAMANHO: P,2,0
rh.txt,[RH - 38],RH,38,Entidade: ELAW Acordo - TAMANHO: M,2,2
rh.txt,[RH - 39],RH,39,Entidade: ELAW Andamento - TAMANHO: P,2,0
rh.txt,[RH - 40],RH,40,Entidade: ELAW Audiência - TAMANHO: M,2,2
rh.txt,[RH - 41],RH,41,Entidade: ELAW Centro de Custo - TAMANHO: M,2,2
rh.txt,[RH - 42],RH,42,Entidade: ELAW Decisão - TAMANHO: M,2,2
rh.txt,[RH - 43],RH,43,Entidade: ELAW Garantia - TAMANHO: M,2,2
rh.txt,[RH - 44],RH,44,Entidade: ELAW Levantamento - TAMANHO: P,2,0
rh.txt,[RH - 45],RH,45,Entidade: ELAW OBF - TAMANHO: P,2,0
rh.txt,[RH - 46],RH,46,Entidade: ELAW Pagamento - TAMANHO: P,2,0
rh.txt,[RH - 47],RH,47,Entidade: ELAW Pauta - TAMANHO: P,2,0
rh.txt,[RH - 48],RH,48,Entidade: ELAW Perícia - TAMANHO: M,2,2
rh.txt,[RH - 49],RH,49,Entidade: ELAW Recebimento - TAMANHO: P,2,0
rh.txt,[RH - 50],RH,50,Entidade: ELAW Recurso - TAMANHO: P,2,0
rh.txt,[RH - 51],RH,51,Entidade: ELAW Reserva - TAMANHO: P,2,0
rh.txt,[RH - 52],RH,52,Entidade: ELAW Tutela - TAMANHO: P,2,0
rh.txt,[RH - 53],RH,53,Entidade: ELAW Valores Pedidos - TAMANHO: G,2,6
rh.txt,[RH - 54],RH,54,Entidade: ELAW Valores Totais - TAMANHO: P,2,0
rh.txt,[RH - 55],RH,55,Entidade: Espaider - TAMANHO: G,4,3
rh.txt,[RH - 56],RH,56,Entidade: Elaw - Índice de Judicialização (Analytics Cross-Domain) - TAMANHO: P,0,3
rh.txt,[RH - 57],RH,57,Entidade: iTransport Itinerary Performance - TAMANHO: P,2,0
rh.txt,[RH - 58],RH,58,Entidade: iTransport Unit Arrival - TAMANHO: P,2,0
rh.txt,[RH - 59],RH,59,Entidade: iTransport Arrival To Garage - TAMANHO: P,2,0
rh.txt,[RH - 60],RH,60,Entidade: iTransport Punctuality Vehicle - TAMANHO: P,2,0
rh.txt,[RH - 61],RH,61,Entidade: iTransport User Presence - TAMANHO: P,2,0
rh.txt,[RH - 62],RH,62,Entidade: Absenteismo - TAMANHO: G,1,8
rh.txt,[RH - 63],RH,63,Entidade: Org Design Lider Substituto - TAMANHO: P,2,1
rh.txt,[RH - 64],RH,64,Entidade: People Analytics Restricted R048 - TAMANHO: P,2,0
rh.txt,[RH - 65],RH,65,Entidade: Learning - Carga desconhecida - TAMANHO: P,2,0
rh.txt,[RH - 66],RH,66,Entidade: Learning Completed Training (Ano Corrente) - TAMANHO: P,2,2
rh.txt,[RH - 67],RH,67,Entidade: People_Analytics_Restricted - Carga desconhecida - TAMANHO: P,3,0
rh.txt,[RH - 68],RH,68,Entidade: People_Analytics - Diversity - TAMANHO: P,4,0
rh.txt,[RH - 69],RH,69,Entidade: Talent_Acquisition - Lote 1 - TAMANHO: P,2,0
rh.txt,[RH - 70],RH,70,Entidade: External Tables - Lote 1 - TAMANHO: G,4,4
rh.txt,[RH - 71],RH,71,Entidade: External Tables - Lote 2 - TAMANHO: G,6,3
rh.txt,[RH - 72],RH,72,Entidade: External Tables - Lote 3 - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 1],SHARED SERVICES,1,Entidade: Rubi - Empresas e Filiais - Parte 1 (Cadastros Principais) - TAMANHO: G,5,5
sharedservices.txt,[SHARED SERVICES - 2],SHARED SERVICES,2,Entidade: Rubi - Calendário e Feriados - TAMANHO: P,2,0
sharedservices.txt,[SHARED SERVICES - 3],SHARED SERVICES,3,Entidade: Rubi - Escalas e Eventos de Folha - TAMANHO: G,4,4
sharedservices.txt,[SHARED SERVICES - 4],SHARED SERVICES,4,Entidade: Rubi - Situações e Sindicatos - TAMANHO: G,3,4
sharedservices.txt,[SHARED SERVICES - 5],SHARED SERVICES,5,Entidade: Rubi - Estrutura Organizacional (Organograma) - TAMANHO: G,3,6
sharedservices.txt,[SHARED SERVICES - 6],SHARED SERVICES,6,"Entidade: Rubi - Postos de Trabalho, Centros de Custo e Deficiências - TAMANHO: G",3,5
sharedservices.txt,[SHARED SERVICES - 7],SHARED SERVICES,7,"Entidade: Rubi - Cadastros de Grau de Instrução, Vínculos e Nacionalidades - TAMANHO: G",3,6
sharedservices.txt,[SHARED SERVICES - 8],SHARED SERVICES,8,Entidade: Rubi - Cargos e CBO (Classificação Brasileira de Ocupações) - TAMANHO: M,2,2
sharedservices.txt,[SHARED SERVICES - 9],SHARED SERVICES,9,Entidade: Rubi - FPAS e Terceiros (Previdência Social) - TAMANHO: G,3,2
sharedservices.txt,[SHARED SERVICES - 10],SHARED SERVICES,10,Entidade: Rubi - Empresas e Filiais - Parte 2 (Liminares) - TAMANHO: G,3,7
sharedservices.txt,[SHARED SERVICES - 11],SHARED SERVICES,11,Entidade: Rubi - Empresas e Filiais - Parte 3 (Views Analíticas Restantes) - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 12],SHARED SERVICES,12,Entidade: Rubi - Outras Empresas e Anuidades de Colaboradores - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 13],SHARED SERVICES,13,Entidade: Rubi - Ficha Complementar e Informações de Estágio - TAMANHO: M,2,6
sharedservices.txt,[SHARED SERVICES - 14],SHARED SERVICES,14,Entidade: Rubi - Percentuais Livres do Empregado - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 15],SHARED SERVICES,15,Entidade: Rubi - Ficha Básica do Colaborador - TAMANHO: G,1,8
sharedservices.txt,[SHARED SERVICES - 16],SHARED SERVICES,16,Entidade: Rubi - Históricos de Colaboradores - Parte 1 - TAMANHO: G,3,7
sharedservices.txt,[SHARED SERVICES - 17],SHARED SERVICES,17,Entidade: Rubi - Históricos de Colaboradores - Parte 2 - TAMANHO: G,3,7
sharedservices.txt,[SHARED SERVICES - 18],SHARED SERVICES,18,Entidade: Rubi - Históricos de Colaboradores - Parte 3 - TAMANHO: G,4,6
sharedservices.txt,[SHARED SERVICES - 19],SHARED SERVICES,19,Entidade: Rubi - Históricos de Colaboradores - Parte 4 - TAMANHO: G,0,7
sharedservices.txt,[SHARED SERVICES - 20],SHARED SERVICES,20,Entidade: Rubi - Afastamentos de Colaboradores - TAMANHO: P,1,3
sharedservices.txt,[SHARED SERVICES - 21],SHARED SERVICES,21,Entidade: Rubi - Férias - Parte 1 (Recibos e Períodos) - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 22],SHARED SERVICES,22,Entidade: Rubi - Férias - Parte 2 (Programação) - TAMANHO: P,1,3
sharedservices.txt,[SHARED SERVICES - 23],SHARED SERVICES,23,Entidade: Rubi - Causas de Demissão - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 24],SHARED SERVICES,24,Entidade: Rubi - Rescisão - Parte 1 (Mestre e Complementar) - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 25],SHARED SERVICES,25,Entidade: Rubi - Rescisão - Parte 2 (Eventos) - TAMANHO: M,1,3
sharedservices.txt,[SHARED SERVICES - 26],SHARED SERVICES,26,Entidade: Rubi - Códigos de Cálculo - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 27],SHARED SERVICES,27,Entidade: Rubi - Movimento para Folha - TAMANHO: M,1,2
sharedservices.txt,[SHARED SERVICES - 28],SHARED SERVICES,28,Entidade: Rubi - Informações Demonstrativo Pagamento - TAMANHO: P,1,0
sharedservices.txt,[SHARED SERVICES - 29],SHARED SERVICES,29,Entidade: Rubi - Ficha Financeira (PARTICIONADA CRÍTICA) - TAMANHO: G,1,6
sharedservices.txt,[SHARED SERVICES - 30],SHARED SERVICES,30,Entidade: Rubi - Códigos Lançamento Contábil e Naturezas de Despesa - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 31],SHARED SERVICES,31,Entidade: Rubi - Contabilização (PARTICIONADA) - TAMANHO: M,1,3
sharedservices.txt,[SHARED SERVICES - 32],SHARED SERVICES,32,"Entidade: Rubi - Dados Geográficos (Bairros, Cidades, Países) - TAMANHO: G",3,6
sharedservices.txt,[SHARED SERVICES - 33],SHARED SERVICES,33,Entidade: Rubi - Motivos de Movimentação - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 34],SHARED SERVICES,34,Entidade: Rubi - Ficha Médica e Deficiências - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 35],SHARED SERVICES,35,Entidade: Rubi - eSocial - Pendências - TAMANHO: P,1,2
sharedservices.txt,[SHARED SERVICES - 36],SHARED SERVICES,36,Entidade: Rubi - eSocial - Status (PARTICIONADAS STAGING) - TAMANHO: M,2,4
sharedservices.txt,[SHARED SERVICES - 37],SHARED SERVICES,37,Entidade: Rubi - Listas Definidas pelo Usuário - TAMANHO: M,2,5
sharedservices.txt,[SHARED SERVICES - 38],SHARED SERVICES,38,Entidade: Rubi - Tabelas Usuário - Crédito Bancário - TAMANHO: G,7,1
sharedservices.txt,[SHARED SERVICES - 39],SHARED SERVICES,39,Entidade: Rubi - Tabelas Usuário - Cronograma e Registro de Encargos - TAMANHO: G,9,1
sharedservices.txt,[SHARED SERVICES - 40],SHARED SERVICES,40,Entidade: Rubi - Views Analíticas RH - Parte 1 - TAMANHO: M,0,6
sharedservices.txt,[SHARED SERVICES - 41],SHARED SERVICES,41,Entidade: Rubi - Views Analíticas Especiais e Integração Qlik - TAMANHO: M,0,2
sharedservices.txt,[SHARED SERVICES - 42],SHARED SERVICES,42,Entidade: Rubi - Tabelas Schema-Only / GTS Analytics - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 43],SHARED SERVICES,43,Entidade: Rubi - Tabelas Schema-Only - Lote 2 - TAMANHO: G,8,0
sharedservices.txt,[SHARED SERVICES - 44],SHARED SERVICES,44,Entidade: CIC - Controle de Compensação - TAMANHO: P,2,1
sharedservices.txt,[SHARED SERVICES - 45],SHARED SERVICES,45,Entidade: Egate - Notas Fiscais de Serviço e Gestão BP - TAMANHO: M,2,2
sharedservices.txt,[SHARED SERVICES - 46],SHARED SERVICES,46,Entidade: Egate - Movimentação e Entrada de Notas - TAMANHO: P,2,0
sharedservices.txt,[SHARED SERVICES - 47],SHARED SERVICES,47,Entidade: Egate - Complemento de Preço e Garantias - TAMANHO: P,3,0
sharedservices.txt,[SHARED SERVICES - 48],SHARED SERVICES,48,Entidade: Egate - Refaturamento - TAMANHO: P,1,0
sharedservices.txt,[SHARED SERVICES - 49],SHARED SERVICES,49,Entidade: Logs de SLA de Itens - Portal GT - TAMANHO: P,1,0
sharedservices.txt,[SHARED SERVICES - 50],SHARED SERVICES,50,Entidade: Documentos Fiscais TaxOne - Ingestão API Síncrona - TAMANHO: G,8,0
sharedservices.txt,[SHARED SERVICES - 51],SHARED SERVICES,51,Entidade: Documentos Fiscais TaxOne - Views Analíticas - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 52],SHARED SERVICES,52,Entidade: Tabelas Manuais - TAMANHO: P,3,0
sharedservices.txt,[SHARED SERVICES - 53],SHARED SERVICES,53,"Entidade: Workday - Dados Pessoais, Remuneração, Benefícios e Financeiro - Ingestão Base - TAMANHO: G",8,0
sharedservices.txt,[SHARED SERVICES - 54],SHARED SERVICES,54,Entidade: Workday - Contratação e Organização - Ingestão Base - TAMANHO: G,6,3
sharedservices.txt,[SHARED SERVICES - 55],SHARED SERVICES,55,"Entidade: Workday - Dados Pessoais, Remuneração, Benefícios e Financeiro - Views Analíticas - TAMANHO: M",0,5
sharedservices.txt,[SHARED SERVICES - 56],SHARED SERVICES,56,Entidade: Workday - Views Normalized - Dados Pessoais Parte 1 - TAMANHO: G,0,9
sharedservices.txt,[SHARED SERVICES - 57],SHARED SERVICES,57,Entidade: Workday - Views Normalized - Contratação - TAMANHO: M,0,6
sharedservices.txt,[SHARED SERVICES - 58],SHARED SERVICES,58,Entidade: Workday - Views Normalized - Estrutura Organizacional Parte 1 - TAMANHO: G,0,6
sharedservices.txt,[SHARED SERVICES - 59],SHARED SERVICES,59,Entidade: Workday - Views Normalized - Estrutura Organizacional Parte 2 - TAMANHO: M,0,5
sharedservices.txt,[SHARED SERVICES - 60],SHARED SERVICES,60,Entidade: Workday - Views Normalized - Movimentação de Pessoal Parte 1 - TAMANHO: G,0,7
sharedservices.txt,[SHARED SERVICES - 61],SHARED SERVICES,61,Entidade: Workday - Views Normalized - Movimentação de Pessoal Parte 2 - TAMANHO: G,0,7
sharedservices.txt,[SHARED SERVICES - 62],SHARED SERVICES,62,Entidade: Workday - Views Normalized - Remuneração Parte 1 - TAMANHO: G,0,7
sharedservices.txt,[SHARED SERVICES - 63],SHARED SERVICES,63,Entidade: Workday - Views Normalized - Remuneração Parte 2 - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 64],SHARED SERVICES,64,Entidade: Workday - Views Normalized - Benefícios Parte 1 - TAMANHO: G,0,8
sharedservices.txt,[SHARED SERVICES - 65],SHARED SERVICES,65,Entidade: Workday - Views Normalized - Desligamento - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 66],SHARED SERVICES,66,Entidade: Workday - Views Analytics - Remuneração e Desligamento - TAMANHO: M,0,1
sharedservices.txt,[SHARED SERVICES - 67],SHARED SERVICES,67,"Entidade: SOI - Tabelas Base (Family Members, PLM, WT8) - TAMANHO: P",3,0
sharedservices.txt,[SHARED SERVICES - 68],SHARED SERVICES,68,"Entidade: SOI - Tabelas Particionadas (Basic Data, Local Data, Actions) - TAMANHO: P",3,0
sharedservices.txt,[SHARED SERVICES - 69],SHARED SERVICES,69,Entidade: SOI - Tabelas de Configuração - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 70],SHARED SERVICES,70,Entidade: SOI - Tabelas de Configuração - Parte 2 - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 71],SHARED SERVICES,71,Entidade: SOI - Tabelas de Configuração - Parte 3 - TAMANHO: G,9,0
sharedservices.txt,[SHARED SERVICES - 72],SHARED SERVICES,72,Entidade: SOI - Tabelas de Staging (Schema Only) - Parte 4 - TAMANHO: G,3,0
sharedservices.txt,[SHARED SERVICES - 73],SHARED SERVICES,73,Entidade: SOI - Views Base (Check Grupo FCA) - TAMANHO: P,0,2
sharedservices.txt,[SHARED SERVICES - 74],SHARED SERVICES,74,Entidade: SOI - Views Primárias FCA_RH_SOI - Parte 1 (PSA e Dados Base) - TAMANHO: G,0,10
sharedservices.txt,[SHARED SERVICES - 75],SHARED SERVICES,75,Entidade: SOI - Views Primárias FCA_RH_SOI - Parte 2 (Basic Data) - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 76],SHARED SERVICES,76,Entidade: SOI - Views de Validação e Check - TAMANHO: M,0,5
sharedservices.txt,[SHARED SERVICES - 77],SHARED SERVICES,77,Entidade: SOI - Views de Employee Data - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 78],SHARED SERVICES,78,Entidade: SOI - Views de Forecast e Budget - TAMANHO: P,0,2
sharedservices.txt,[SHARED SERVICES - 79],SHARED SERVICES,79,Entidade: SOI - Views Stellantis Employee - Parte 1 (Core) - TAMANHO: G,0,6
sharedservices.txt,[SHARED SERVICES - 80],SHARED SERVICES,80,Entidade: SOI - Views Stellantis Employee - Parte 2 (Especializadas) - TAMANHO: G,0,8
sharedservices.txt,[SHARED SERVICES - 81],SHARED SERVICES,81,"Entidade: SOI - Views Stellantis Especiais (FLUA, Apps, Manufatura) - TAMANHO: G",0,8
sharedservices.txt,[SHARED SERVICES - 82],SHARED SERVICES,82,Entidade: SOI - Views de Liderança e Índices - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 83],SHARED SERVICES,83,Entidade: SOI - Views Analíticas de Consumo (Datasets Especializados) - TAMANHO: G,0,10
sharedservices.txt,[SHARED SERVICES - 84],SHARED SERVICES,84,Entidade: CROSS - Views de Validação e Check de Erros - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 85],SHARED SERVICES,85,Entidade: CROSS - Views de Budget e Forecast - TAMANHO: P,0,2
sharedservices.txt,[SHARED SERVICES - 86],SHARED SERVICES,86,Entidade: CROSS - Views de Employee Data e People Analytics - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 87],SHARED SERVICES,87,Entidade: HandsOn - Tabelas Base Handson (Formulários) - TAMANHO: M,2,0
sharedservices.txt,[SHARED SERVICES - 89],SHARED SERVICES,89,Entidade: HandsOn - Tabelas de Processos Digitais (Offboarding) - TAMANHO: G,4,5
sharedservices.txt,[SHARED SERVICES - 90],SHARED SERVICES,90,Entidade: HandsOn - Tabelas de Segurança (Security Card) - TAMANHO: M,0,3
sharedservices.txt,[SHARED SERVICES - 91],SHARED SERVICES,91,"Entidade: HandsOn - Dados Demográficos (Etnia, Gênero, Nome Social) - TAMANHO: G",5,5
sharedservices.txt,[SHARED SERVICES - 92],SHARED SERVICES,92,Entidade: HandsOn - Processos Digitais Gerais - TAMANHO: P,2,1
sharedservices.txt,[SHARED SERVICES - 93],SHARED SERVICES,93,Entidade: HandsOn - Dados PWD (Pessoa com Deficiência) - TAMANHO: M,2,2
sharedservices.txt,[SHARED SERVICES - 94],SHARED SERVICES,94,Entidade: HandsOn - Tabelas Formulário Alternativas - TAMANHO: P,2,1
sharedservices.txt,[SHARED SERVICES - 95],SHARED SERVICES,95,Entidade: HandsOn - Views de Controle e Variações - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 96],SHARED SERVICES,96,Entidade: HandsOn - Views de Integração HRIS - TAMANHO: P,0,2
sharedservices.txt,[SHARED SERVICES - 97],SHARED SERVICES,97,Entidade: HandsOn - Views de Integração HS Security Card - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 98],SHARED SERVICES,98,Entidade: CROSS - Views de Liderança e Organização - TAMANHO: M,0,2
sharedservices.txt,[SHARED SERVICES - 99],SHARED SERVICES,99,"Entidade: CROSS - Views Stellantis (Diversity, Férias, Turnover) - TAMANHO: G",0,7
sharedservices.txt,[SHARED SERVICES - 100],SHARED SERVICES,100,Entidade: CROSS - Views de Integração RUBI - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 101],SHARED SERVICES,101,Entidade: CROSS - Views de Integração VetoRH - TAMANHO: M,0,5
sharedservices.txt,[SHARED SERVICES - 102],SHARED SERVICES,102,Entidade: CROSS - Views de Serviços Especializados - TAMANHO: M,0,5
sharedservices.txt,[SHARED SERVICES - 103],SHARED SERVICES,103,"Entidade: COMPENSATION - Views de Budget, Espelho Contábil e Funcionários - TAMANHO: M",0,2
sharedservices.txt,[SHARED SERVICES - 104],SHARED SERVICES,104,"Entidade: COMPENSATION - Views Especializadas (Benefits, Horas Extras, Saturation) - TAMANHO: M",0,3
sharedservices.txt,[SHARED SERVICES - 105],SHARED SERVICES,105,Entidade: COMPLIENCE - View de Hiring Monthly - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 106],SHARED SERVICES,106,Entidade: CROSS - View de Check Erros Automático - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 107],SHARED SERVICES,107,Entidade: ENDUSER - Views de Headcount e Turnover - TAMANHO: M,0,2
sharedservices.txt,[SHARED SERVICES - 108],SHARED SERVICES,108,Entidade: HRBP - View de People Analytics Employee Data - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 109],SHARED SERVICES,109,Entidade: HS - View de Lider Carteira Condução - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 110],SHARED SERVICES,110,Entidade: JURIDICO ANALYTICS - Views de Índice de Judicialização - TAMANHO: P,0,2
sharedservices.txt,[SHARED SERVICES - 111],SHARED SERVICES,111,Entidade: LABOUR RELATIONS - View de CBO Cota Aprendiz - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 112],SHARED SERVICES,112,Entidade: LEARNING - Views de Turnover e Base Efetivos - TAMANHO: M,0,3
sharedservices.txt,[SHARED SERVICES - 113],SHARED SERVICES,113,Entidade: MANUFACTURING SCBU - View de Headcount SCBU - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 114],SHARED SERVICES,114,Entidade: MANUFATURA ANALYTICS - Views de Manufacturing - TAMANHO: P,0,3
sharedservices.txt,[SHARED SERVICES - 115],SHARED SERVICES,115,Entidade: MANUFATURA ICT - View de Email Bluecollar - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 116],SHARED SERVICES,116,Entidade: ORG DESIGN ANALYTICS - View de Masterfile - TAMANHO: M,0,4
sharedservices.txt,[SHARED SERVICES - 117],SHARED SERVICES,117,Entidade: REAL STATE - View de Headcount Site - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 118],SHARED SERVICES,118,Entidade: TALENT ACQUISITION - View de Turnover - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 119],SHARED SERVICES,119,Entidade: TALENT MANAGEMENT - View de Turnover Enterview - TAMANHO: P,0,1
sharedservices.txt,[SHARED SERVICES - 120],SHARED SERVICES,120,"Entidade: WORKFORCE ANALYTICS - Views de Hiring, Turnover e Check Erros - TAMANHO: P",0,3
sharedservices.txt,[SHARED SERVICES - 121],SHARED SERVICES,121,Entidade: Tabelas Manuais - Staging_CIW - TAMANHO: G,8,0
sharedservices.txt,[SHARED SERVICES - 122],SHARED SERVICES,122,Entidade: Tabelas Manuais - CIW - TAMANHO: G,8,0
