arquivo,id_historia,lake,numero,titulo,tabelas,views
mopar.txt,[MOPAR - 21],MOPAR,21,Entidade: Ingestão Staging Carga Fria e RAM - TAMANHO: P,2,0
mopar.txt,[MOPAR - 22],MOPAR,22,Entidade: SG Liquidadas Principal e Itens - TAMANHO: G,6,4
mopar.txt,[MOPAR - 23],MOPAR,23,"Entidade: SG Liquidadas Operações, Desenhos e Cubo - TAMANHO: G",4,3
mopar.txt,[MOPAR - 24],MOPAR,24,Entidade: Claims GCS - TAMANHO: P,1,1
mopar.txt,[MOPAR - 25],MOPAR,25,Entidade: Erros SG - TAMANHO: P,1,1
mopar.txt,[MOPAR - 26],MOPAR,26,"Entidade: User Parameters Tipos, Anomalias, Estorno, Budget - TAMANHO: G",4,4
mopar.txt,[MOPAR - 27],MOPAR,27,"Entidade: User Parameters Grupos, Local, Operações, Tesis - TAMANHO: M",4,0
mopar.txt,[MOPAR - 28],MOPAR,28,Entidade: Garantia Revisões DataStage - TAMANHO: P,1,1
mopar.txt,[MOPAR - 29],MOPAR,29,Entidade: IRPV MySQL - TAMANHO: M,3,3
mopar.txt,[MOPAR - 30],MOPAR,30,Entidade: IRPV2 Consolidação - TAMANHO: P,1,1
mopar.txt,[MOPAR - 31],MOPAR,31,Entidade: Red Dealers - TAMANHO: M,2,2
mopar.txt,[MOPAR - 32],MOPAR,32,Assunto: Click - Parte 1 - TAMANHO: G,8,2
mopar.txt,[MOPAR - 33],MOPAR,33,Assunto: Click - Parte 2 - TAMANHO: G,8,2
mopar.txt,[MOPAR - 34],MOPAR,34,Assunto: Click - Parte 3 - TAMANHO: G,6,4
mopar.txt,[MOPAR - 35],MOPAR,35,Assunto: Click - Parte 4 - TAMANHO: G,6,2
mopar.txt,[MOPAR - 36],MOPAR,36,Assunto: Click - Parte 5 - TAMANHO: G,4,4
mopar.txt,[MOPAR - 37],MOPAR,37,Assunto: Click - Parte 6 - TAMANHO: G,6,3
mopar.txt,[MOPAR - 38],MOPAR,38,Assunto: Click - Parte 7 - TAMANHO: M,4,2
mopar.txt,[MOPAR - 39],MOPAR,39,Assunto: Click - Parte 8 - TAMANHO: P,2,1
rh.txt,[RH - 1],RH,1,Entidade: Vetorh - Estruturas Organizacionais Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 2],RH,2,Entidade: Vetorh - Cargos e Vínculos - TAMANHO: G,10,0
rh.txt,[RH - 3],RH,3,Entidade: Vetorh - Dados de Colaboradores Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 4],RH,4,Entidade: Vetorh - View PCD - TAMANHO: P,0,1
rh.txt,[RH - 5],RH,5,Entidade: Vetorh - Históricos de Movimentação - TAMANHO: G,10,0
rh.txt,[RH - 6],RH,6,Entidade: Vetorh - Ponto e Jornada Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 7],RH,7,Entidade: Vetorh - Ponto e Jornada Parte 2 - TAMANHO: P,2,0
rh.txt,[RH - 8],RH,8,Entidade: Vetorh - Saúde e Segurança Parte 1 - TAMANHO: G,10,0
rh.txt,[RH - 9],RH,9,Entidade: Vetorh - Saúde e Segurança Parte 2 + View Marcações - TAMANHO: P,1,1
rh.txt,[RH - 10],RH,10,Entidade: Vetorh - Saúde e Segurança Parte 3 + Views Acidentes - TAMANHO: G,8,2
rh.txt,[RH - 11],RH,11,Entidade: Vetorh - Medicina do Trabalho Parte 1 - TAMANHO: G,9,0
rh.txt,[RH - 12],RH,12,Entidade:  Vetorh - Views Absenteísmo e Medicina - TAMANHO: P,0,3
rh.txt,[RH - 13],RH,13,Entidade: Vetorh - Treinamento - TAMANHO: G,8,0
rh.txt,[RH - 14],RH,14,Entidade: Vetorh - Views Medicina Analytics - TAMANHO: P,0,2
rh.txt,[RH - 15],RH,15,Entidade: Vetorh - Riscos Ambientais - TAMANHO: G,9,0
rh.txt,[RH - 16],RH,16,Entidade: Vetorh - Tabelas Usuário Parte 1 - TAMANHO: G,7,1
rh.txt,[RH - 17],RH,17,Entidade: Vetorh - Tabelas Usuário Parte 2 + Views Manufacturing - TAMANHO: G,3,4
rh.txt,[RH - 18],RH,18,Entidade: Vetorh - Tabelas Usuário Parte 3 - TAMANHO: G,7,0
rh.txt,[RH - 19],RH,19,Entidade: Vetorh - Tabelas Usuário Parte 4 + Views HRBP - TAMANHO: G,7,3
rh.txt,[RH - 20],RH,20,Entidade: Vetorh - Tabelas Usuário Parte 5 + Views Qualidade - TAMANHO: M,5,1
rh.txt,[RH - 21],RH,21,Entidade: Vetorh - Tabelas Usuário Finais + Views Cross Parte 1 - TAMANHO: G,8,2
rh.txt,[RH - 22],RH,22,Entidade: Vetorh - Views Cross Parte 2 (Dependem de H18-21) - TAMANHO: G,0,10
rh.txt,[RH - 23],RH,23,Entidade: Vetorh - Views People Analytics - TAMANHO: M,0,6
rh.txt,[RH - 24],RH,24,Entidade: Vetorh - Views Medicina e Saúde - TAMANHO: G,0,7
rh.txt,[RH - 25],RH,25,Entidade: Vetorh - Views Segurança e Facilities - TAMANHO: M,0,5
rh.txt,[RH - 26],RH,26,Entidade: Vetorh - Views Manufacturing - TAMANHO: G,0,8
rh.txt,[RH - 27],RH,27,Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,0,8
rh.txt,[RH - 28],RH,28,Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,0,5
rh.txt,[RH - 29],RH,29,Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,0,7
rh.txt,[RH - 30],RH,30,Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,0,9
rh.txt,[RH - 31],RH,31,Entidade: Vetorh R066sit Online - TAMANHO: P,1,0
rh.txt,[RH - 32],RH,32,Entidade: Vetorh R070acc Online - TAMANHO: P,1,0
rh.txt,[RH - 33],RH,33,Entidade: Vetorh R086cat Online - TAMANHO: P,1,0
rh.txt,[RH - 34],RH,34,Entidade: Vetorh R066apu (Sequences) - TAMANHO: P,1,0
rh.txt,[RH - 35],RH,35,Entidade: Vetorh R066sit (Sequences) - TAMANHO: P,1,0
rh.txt,[RH - 36],RH,36,Entidade: ELAW Processos - TAMANHO: M,2,2
rh.txt,[RH - 37],RH,37,Entidade: ELAW Bloqueio - TAMANHO: P,2,0
rh.txt,[RH - 38],RH,38,Entidade: ELAW Acordo - TAMANHO: M,2,2
rh.txt,[RH - 39],RH,39,Entidade: ELAW Andamento - TAMANHO: P,2,0
rh.txt,[RH - 40],RH,40,Entidade: ELAW Audiência - TAMANHO: M,2,2
rh.txt,[RH - 41],RH,41,Entidade: ELAW Centro de Custo - TAMANHO: M,2,2
rh.txt,[RH - 42],RH,42,Entidade: ELAW Decisão - TAMANHO: M,2,2
rh.txt,[RH - 43],RH,43,Entidade: ELAW Garantia - TAMANHO: M,2,2
rh.txt,[RH - 44],RH,44,Entidade: ELAW Levantamento - TAMANHO: P,2,0
rh.txt,[RH - 45],RH,45,Entidade: ELAW OBF - TAMANHO: P,2,0
rh.txt,[RH - 46],RH,46,Entidade: ELAW Pagamento - TAMANHO: P,2,0
rh.txt,[RH - 47],RH,47,Entidade: ELAW Pauta - TAMANHO: P,2,0
rh.txt,[RH - 48],RH,48,Entidade: ELAW Perícia - TAMANHO: M,2,2
rh.txt,[RH - 49],RH,49,Entidade: ELAW Recebimento - TAMANHO: P,2,0
rh.txt,[RH - 50],RH,50,Entidade: ELAW Recurso - TAMANHO: P,2,0
rh.txt,[RH - 51],RH,51,Entidade: ELAW Reserva - TAMANHO: P,2,0
rh.txt,[RH - 52],RH,52,Entidade: ELAW Tutela - TAMANHO: P,2,0
rh.txt,[RH - 53],RH,53,Entidade: ELAW Valores Pedidos - TAMANHO: G,2,6
rh.txt,[RH - 54],RH,54,Entidade: ELAW Valores Totais - TAMANHO: P,2,0
rh.txt,[RH - 55],RH,55,Entidade: Espaider - TAMANHO: G,4,3
rh.txt,[RH - 56],RH,56,Entidade: Elaw - Índice de Judicialização (Analytics Cross-Domain) - TAMANHO: P,0,3
rh.txt,[RH - 57],RH,57,Entidade: iTransport Itinerary Performance - TAMANHO: P,2,0
rh.txt,[RH - 58],RH,58,Entidade: iTransport Unit Arrival - TAMANHO: P,2,0
rh.txt,[RH - 59],RH,59,Entidade: iTransport Arrival To Garage - TAMANHO: P,2,0
rh.txt,[RH - 60],RH,60,Entidade: iTransport Punctuality Vehicle - TAMANHO: P,2,0
rh.txt,[RH - 61],RH,61,Entidade: iTransport User Presence - TAMANHO: P,2,0
rh.txt,[RH - 62],RH,62,Entidade: Absenteismo - TAMANHO: G,1,8
rh.txt,[RH - 63],RH,63,Entidade: Org Design Lider Substituto - TAMANHO: P,2,1
rh.txt,[RH - 64],RH,64,Entidade: People Analytics Restricted R048 - TAMANHO: P,2,0
rh.txt,[RH - 65],RH,65,Entidade: Learning - Carga desconhecida - TAMANHO: P,2,0
rh.txt,[RH - 66],RH,66,Entidade: Learning Completed Training (Ano Corrente) - TAMANHO: P,2,2
rh.txt,[RH - 67],RH,67,Entidade: People_Analytics_Restricted - Carga desconhecida - TAMANHO: G,3,0
rh.txt,[RH - 68],RH,68,Entidade: People_Analytics - Diversity - TAMANHO: P,4,0
rh.txt,[RH - 69],RH,69,Entidade: Talent_Acquisition - Lote 1 - TAMANHO: P,2,0
rh.txt,[RH - 70],RH,70,Entidade: External Tables - Lote 1 - TAMANHO: G,4,4
rh.txt,[RH - 71],RH,71,Entidade: External Tables - Lote 2 - TAMANHO: G,6,3
rh.txt,[RH - 72],RH,72,Entidade: External Tables - Lote 3 - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 1],SUPPLY CHAIN,1,Entidade: Movimentos FAASA - Plantas 6.21 e 6.22 - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 2],SUPPLY CHAIN,2,"Entidade: Movimentos Contábeis - Parte 1: Plantas FAASA, CKD e FIASA - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 3],SUPPLY CHAIN,3,"Entidade: Movimentos Contábeis - Parte 2: Plantas FIRE, JEEP e Mecânica - TAMANHO: M",1,2
supplychain.txt,[SUPPLY CHAIN - 4],SUPPLY CHAIN,4,"Entidade: Posições de Estoque - Parte 1: Plantas JEEP, FAASA e FIASA - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 5],SUPPLY CHAIN,5,Entidade: Posições de Estoque - Parte 2: Plantas FIRE e Mecânica - TAMANHO: M,1,2
supplychain.txt,[SUPPLY CHAIN - 6],SUPPLY CHAIN,6,Entidade: Cadastros e Pedidos Especiais - TAMANHO: M,3,6
supplychain.txt,[SUPPLY CHAIN - 7],SUPPLY CHAIN,7,Entidade: Notas Fiscais de Entrada - TAMANHO: M,3,2
supplychain.txt,[SUPPLY CHAIN - 8],SUPPLY CHAIN,8,Entidade: Tabelas Mestres - Áreas e Localizações - TAMANHO: M,4,6
supplychain.txt,[SUPPLY CHAIN - 9],SUPPLY CHAIN,9,Entidade: Views Dimensão - Compartimentos e Unidades - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 10],SUPPLY CHAIN,10,"Entidade: Etiquetas CIM - Parte 1: Plantas FIAPE, FIASA e Mecânica - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 11],SUPPLY CHAIN,11,Entidade: Etiquetas CIM - Parte 2: Plantas FIRE e FAASA - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 12],SUPPLY CHAIN,12,Entidade: Estoque por Desenho - Parte 1: FIASA Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 13],SUPPLY CHAIN,13,Entidade: Estoque por Desenho - Parte 2: FIAPE Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 14],SUPPLY CHAIN,14,Entidade: Estoque por Desenho - Parte 3: FAASA Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 15],SUPPLY CHAIN,15,Entidade: Estoque por Desenho - Parte 4: FIRE e Mecânica - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 16],SUPPLY CHAIN,16,Entidade: Tabelas Auxiliares e Views Complementares - TAMANHO: G,4,5
supplychain.txt,[SUPPLY CHAIN - 17],SUPPLY CHAIN,17,Entidade: Rotas e Destinos Logísticos - TAMANHO: G,6,4
supplychain.txt,[SUPPLY CHAIN - 18],SUPPLY CHAIN,18,Entidade: Pedidos Logísticos e Itens - TAMANHO: G,6,4
supplychain.txt,[SUPPLY CHAIN - 19],SUPPLY CHAIN,19,Entidade: Inventário - Cabeçalho e Lotes - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 20],SUPPLY CHAIN,20,Entidade: Inventário - Itens e Leituras - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 21],SUPPLY CHAIN,21,Entidade: Recebimento e Transmissões - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 22],SUPPLY CHAIN,22,Entidade: Conferência Física e MDR Part Number - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 23],SUPPLY CHAIN,23,Entidade: Volumes de Expedição - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 24],SUPPLY CHAIN,24,Entidade: QRCode e Repicking - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 25],SUPPLY CHAIN,25,Entidade: Troca de Locação - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 26],SUPPLY CHAIN,26,Entidade: Estado dos Conjuntos (SSOLQ051) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 27],SUPPLY CHAIN,27,"Entidade: Cadastros Eventuais e Anagrafica (SSOLQ057, SSOLQ060, SSDCE001) - TAMANHO: G",3,6
supplychain.txt,[SUPPLY CHAIN - 28],SUPPLY CHAIN,28,Entidade: Cadastro de Desenhos por Estabelecimento (SSOLQ068) - TAMANHO: M,1,3
supplychain.txt,[SUPPLY CHAIN - 29],SUPPLY CHAIN,29,"Entidade: Ordens e Características por Trecho (SSOLQ072, SSOLQ073, SSOLQ077) - TAMANHO: G",3,6
supplychain.txt,[SUPPLY CHAIN - 30],SUPPLY CHAIN,30,Entidade: Giro Diário de Consumo de Peças (SSOLQ110) - TAMANHO: M,1,2
supplychain.txt,[SUPPLY CHAIN - 31],SUPPLY CHAIN,31,Entidade: Giro Mensal de Consumo de Peças (SSOLQ130) - TAMANHO: G,1,2
supplychain.txt,[SUPPLY CHAIN - 32],SUPPLY CHAIN,32,Entidade: Consumos S-1 e Necessidades Brutas (SSOLQ134) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 33],SUPPLY CHAIN,33,"Entidade: Produtos Acabados e Desenhos - Carga Diária (SSOLQ144, SSOLQ145) - TAMANHO: G",4,4
supplychain.txt,[SUPPLY CHAIN - 34],SUPPLY CHAIN,34,"Entidade: Produtos Acabados e Desenhos - Carga Mensal (SSOLQ146, SSOLQ147) - TAMANHO: G",4,4
supplychain.txt,[SUPPLY CHAIN - 35],SUPPLY CHAIN,35,Entidade: Desenhos Calculados por Seção (SSOLQ150) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 36],SUPPLY CHAIN,36,"Entidade: Data Mestre e Números de Peça (SSOLQ500, SSOLQ501) - TAMANHO: G",4,6
supplychain.txt,[SUPPLY CHAIN - 37],SUPPLY CHAIN,37,Entidade: Dimensões Básicas de Estoque - TAMANHO: P,3,0
supplychain.txt,[SUPPLY CHAIN - 38],SUPPLY CHAIN,38,Entidade: Indicadores e Causal - TAMANHO: P,2,0
supplychain.txt,[SUPPLY CHAIN - 39],SUPPLY CHAIN,39,Entidade: Staging - Dados Brutos SAP e IMS - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 40],SUPPLY CHAIN,40,Entidade: Estoque Material e Saldo SAP - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 41],SUPPLY CHAIN,41,Entidade: Apontamentos e Material em Trânsito - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 42],SUPPLY CHAIN,42,Entidade: Estoque Viajante e Views Consolidadas - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 43],SUPPLY CHAIN,43,"Entidade: Cadastros Base - Incoterms, Meios de Transporte e Saturação - TAMANHO: P",3,0
supplychain.txt,[SUPPLY CHAIN - 44],SUPPLY CHAIN,44,Entidade: Transporte e Frete - Staging e Consolidação - TAMANHO: M,2,3
supplychain.txt,[SUPPLY CHAIN - 45],SUPPLY CHAIN,45,Entidade: Estoque de Embalagens Retornáveis - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 46],SUPPLY CHAIN,46,Entidade: Itens de Nota Fiscal e Movimentação - TAMANHO: M,1,4
supplychain.txt,[SUPPLY CHAIN - 47],SUPPLY CHAIN,47,Entidade: Ingestão TM1 - Tabelas Auxiliares e Produto - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 48],SUPPLY CHAIN,48,Entidade: Ingestão RTM e LTP - Event-Driven - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 49],SUPPLY CHAIN,49,Entidade: Ingestão Part Dump A9 - Orchestrated DataStage - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 50],SUPPLY CHAIN,50,Entidade: Ingestão Flow - Parte 1 (Cálculo Previsional e CBA) - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 51],SUPPLY CHAIN,51,Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 52],SUPPLY CHAIN,52,Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 53],SUPPLY CHAIN,53,Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,0,3
supplychain.txt,[SUPPLY CHAIN - 54],SUPPLY CHAIN,54,Entidade: Ativação de Transporte DHL - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 55],SUPPLY CHAIN,55,Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 56],SUPPLY CHAIN,56,Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 57],SUPPLY CHAIN,57,Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 58],SUPPLY CHAIN,58,Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 59],SUPPLY CHAIN,59,Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,1,3
supplychain.txt,[SUPPLY CHAIN - 60],SUPPLY CHAIN,60,Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,10,0
supplychain.txt,[SUPPLY CHAIN - 61],SUPPLY CHAIN,61,Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 62],SUPPLY CHAIN,62,"Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",6,3
supplychain.txt,[SUPPLY CHAIN - 63],SUPPLY CHAIN,63,Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 64],SUPPLY CHAIN,64,Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 65],SUPPLY CHAIN,65,Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 66],SUPPLY CHAIN,66,Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 67],SUPPLY CHAIN,67,Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,6,3
supplychain.txt,[SUPPLY CHAIN - 68],SUPPLY CHAIN,68,Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,4,4
supplychain.txt,[SUPPLY CHAIN - 69],SUPPLY CHAIN,69,Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 70],SUPPLY CHAIN,70,Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,,0
supplychain.txt,[SUPPLY CHAIN - 71],SUPPLY CHAIN,71,Entidade: External Tables Google Sheets - Histórico e Volumes Globais - TAMANHO: G,,0
supplychain.txt,[SUPPLY CHAIN - 72],SUPPLY CHAIN,72,Entidade: Carga Física De-Para e Mapeamentos - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 73],SUPPLY CHAIN,73,Entidade: Carga Física Delivery EMEA e NAFTA - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 74],SUPPLY CHAIN,74,"Entidade: Carga Física Stocks - Dealer, OEM e Viajantes - TAMANHO: M",5,0
supplychain.txt,[SUPPLY CHAIN - 75],SUPPLY CHAIN,75,Entidade: Carga Física Retail e Volume Argentina - TAMANHO: P,3,0
supplychain.txt,[SUPPLY CHAIN - 76],SUPPLY CHAIN,76,Entidade: Carga Física Wholesales e Planejamento - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 77],SUPPLY CHAIN,77,Entidade: Consolidação Principal - tb_actual e View Base - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 78],SUPPLY CHAIN,78,Entidade: Wholesales NAFTA ROL - Carga Delta e Views - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 79],SUPPLY CHAIN,79,Entidade: Views Planejamento - Budget Forecast e Estimativas - TAMANHO: M,,4
supplychain.txt,[SUPPLY CHAIN - 80],SUPPLY CHAIN,80,Entidade: Views NAFTA - Dimensões Veículos e Produtos - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 81],SUPPLY CHAIN,81,Entidade: Stock History Regional - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 82],SUPPLY CHAIN,82,Entidade: Eventos e Pedidos Comerciais - TAMANHO: P,2,0
supplychain.txt,[SUPPLY CHAIN - 83],SUPPLY CHAIN,83,Entidade: Indicadores FCO - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 84],SUPPLY CHAIN,84,Entidade: Estoque OEM e Dealer - TAMANHO: G,7,0
supplychain.txt,[SUPPLY CHAIN - 85],SUPPLY CHAIN,85,Entidade: KPIs de Vendas e Produção - TAMANHO: M,4,0
